id,code,name,city,product_id
10729,SEA, WA: Seattle/Tacoma International,Seattle,10729
10730,SFO, CA: San Francisco International,San Francisco,10730
10731,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,10731
10732,BOS, MA: Logan International,Boston,10732
10733,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,10733
10734,DCA, DC: Ronald Reagan Washington National,Washington,10734
10735,DEN, CO: Denver International,Denver,10735
10736,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,10736
10737,DTW, MI: Detroit Metro Wayne County,Detroit,10737
10738,EWR, NJ: Newark Liberty International,Newark,10738
10739,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,10739
10740,IAD, DC: Washington Dulles International,Washington,10740
10741,IAH, TX: George Bush Intercontinental/Houston,Houston,10741
10742,JFK, NY: John F. Kennedy International,New York,10742
10743,LAS, NV: McCarran International,Las Vegas,10743
10744,LAX, CA: Los Angeles International,Los Angeles,10744
10745,MCO, FL: Orlando International,Orlando,10745
10746,MIA, FL: Miami International,Miami,10746
10747,MSP, MN: Minneapolis-St Paul International,Minneapolis,10747
10748,ORD, IL: Chicago O'Hare International,Chicago,10748
10749,PDX, OR: Portland International,Portland,10749
10750,PHL, PA: Philadelphia International,Philadelphia,10750
10751,PHX, AZ: Phoenix Sky Harbor International,Phoenix,10751
10752,SAN, CA: San Diego International,San Diego,10752
10753,SEA, WA: Seattle/Tacoma International,Seattle,10753
10754,SFO, CA: San Francisco International,San Francisco,10754
10755,SLC, UT: Salt Lake City International,Salt Lake City,10755
10756,TPA, FL: Tampa International,Tampa,10756
10757,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,10757
10758,BOS, MA: Logan International,Boston,10758
10759,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,10759
10760,CLT, NC: Charlotte Douglas International,Charlotte,10760
10761,DCA, DC: Ronald Reagan Washington National,Washington,10761
10762,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,10762
10763,DTW, MI: Detroit Metro Wayne County,Detroit,10763
10764,EWR, NJ: Newark Liberty International,Newark,10764
10765,IAD, DC: Washington Dulles International,Washington,10765
10766,JFK, NY: John F. Kennedy International,New York,10766
10767,LAX, CA: Los Angeles International,Los Angeles,10767
10768,LGA, NY: LaGuardia,New York,10768
10769,MCO, FL: Orlando International,Orlando,10769
10770,MDW, IL: Chicago Midway International,Chicago,10770
10771,MIA, FL: Miami International,Miami,10771
10772,MSP, MN: Minneapolis-St Paul International,Minneapolis,10772
10773,ORD, IL: Chicago O'Hare International,Chicago,10773
10774,SAN, CA: San Diego International,San Diego,10774
10775,SFO, CA: San Francisco International,San Francisco,10775
10776,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,10776
10777,BOS, MA: Logan International,Boston,10777
10778,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,10778
10779,CLT, NC: Charlotte Douglas International,Charlotte,10779
10780,DCA, DC: Ronald Reagan Washington National,Washington,10780
10781,DEN, CO: Denver International,Denver,10781
10782,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,10782
10783,DTW, MI: Detroit Metro Wayne County,Detroit,10783
10784,EWR, NJ: Newark Liberty International,Newark,10784
10785,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,10785
10786,IAD, DC: Washington Dulles International,Washington,10786
10787,IAH, TX: George Bush Intercontinental/Houston,Houston,10787
10788,JFK, NY: John F. Kennedy International,New York,10788
10789,LAS, NV: McCarran International,Las Vegas,10789
10790,LAX, CA: Los Angeles International,Los Angeles,10790
10791,LGA, NY: LaGuardia,New York,10791
10792,MCO, FL: Orlando International,Orlando,10792
10793,MDW, IL: Chicago Midway International,Chicago,10793
10794,MIA, FL: Miami International,Miami,10794
10795,MSP, MN: Minneapolis-St Paul International,Minneapolis,10795
10796,ORD, IL: Chicago O'Hare International,Chicago,10796
10797,PDX, OR: Portland International,Portland,10797
10798,PHL, PA: Philadelphia International,Philadelphia,10798
10799,PHX, AZ: Phoenix Sky Harbor International,Phoenix,10799
10800,SAN, CA: San Diego International,San Diego,10800
10801,SEA, WA: Seattle/Tacoma International,Seattle,10801
10802,SFO, CA: San Francisco International,San Francisco,10802
10803,SLC, UT: Salt Lake City International,Salt Lake City,10803
10804,TPA, FL: Tampa International,Tampa,10804
10805,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,10805
10806,BOS, MA: Logan International,Boston,10806
10807,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,10807
10808,CLT, NC: Charlotte Douglas International,Charlotte,10808
10809,DCA, DC: Ronald Reagan Washington National,Washington,10809
10810,DEN, CO: Denver International,Denver,10810
10811,DTW, MI: Detroit Metro Wayne County,Detroit,10811
10812,EWR, NJ: Newark Liberty International,Newark,10812
10813,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,10813
10814,IAD, DC: Washington Dulles International,Washington,10814
10815,IAH, TX: George Bush Intercontinental/Houston,Houston,10815
10816,JFK, NY: John F. Kennedy International,New York,10816
10817,LGA, NY: LaGuardia,New York,10817
10818,MCO, FL: Orlando International,Orlando,10818
10819,MIA, FL: Miami International,Miami,10819
10820,MSP, MN: Minneapolis-St Paul International,Minneapolis,10820
10821,ORD, IL: Chicago O'Hare International,Chicago,10821
10822,PHL, PA: Philadelphia International,Philadelphia,10822
10823,TPA, FL: Tampa International,Tampa,10823
10824,DEN, CO: Denver International,Denver,10824
10825,IAH, TX: George Bush Intercontinental/Houston,Houston,10825
10826,LAS, NV: McCarran International,Las Vegas,10826
10827,LAX, CA: Los Angeles International,Los Angeles,10827
10828,MSP, MN: Minneapolis-St Paul International,Minneapolis,10828
10829,ORD, IL: Chicago O'Hare International,Chicago,10829
10830,PDX, OR: Portland International,Portland,10830
10831,PHX, AZ: Phoenix Sky Harbor International,Phoenix,10831
10832,SAN, CA: San Diego International,San Diego,10832
10833,SEA, WA: Seattle/Tacoma International,Seattle,10833
10834,SFO, CA: San Francisco International,San Francisco,10834
10835,SLC, UT: Salt Lake City International,Salt Lake City,10835
10836,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,10836
10837,BOS, MA: Logan International,Boston,10837
10838,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,10838
10839,CLT, NC: Charlotte Douglas International,Charlotte,10839
10840,DCA, DC: Ronald Reagan Washington National,Washington,10840
10841,DEN, CO: Denver International,Denver,10841
10842,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,10842
10843,DTW, MI: Detroit Metro Wayne County,Detroit,10843
10844,EWR, NJ: Newark Liberty International,Newark,10844
10845,IAD, DC: Washington Dulles International,Washington,10845
10846,IAH, TX: George Bush Intercontinental/Houston,Houston,10846
10847,JFK, NY: John F. Kennedy International,New York,10847
10848,LGA, NY: LaGuardia,New York,10848
10849,MCO, FL: Orlando International,Orlando,10849
10850,MDW, IL: Chicago Midway International,Chicago,10850
10851,MSP, MN: Minneapolis-St Paul International,Minneapolis,10851
10852,ORD, IL: Chicago O'Hare International,Chicago,10852
10853,PHL, PA: Philadelphia International,Philadelphia,10853
10854,PHX, AZ: Phoenix Sky Harbor International,Phoenix,10854
10855,SLC, UT: Salt Lake City International,Salt Lake City,10855
10856,TPA, FL: Tampa International,Tampa,10856
10857,BOS, MA: Logan International,Boston,10857
10858,DCA, DC: Ronald Reagan Washington National,Washington,10858
10859,DEN, CO: Denver International,Denver,10859
10860,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,10860
10861,EWR, NJ: Newark Liberty International,Newark,10861
10862,LAS, NV: McCarran International,Las Vegas,10862
10863,LAX, CA: Los Angeles International,Los Angeles,10863
10864,LGA, NY: LaGuardia,New York,10864
10865,MCO, FL: Orlando International,Orlando,10865
10866,MDW, IL: Chicago Midway International,Chicago,10866
10867,MSP, MN: Minneapolis-St Paul International,Minneapolis,10867
10868,PHX, AZ: Phoenix Sky Harbor International,Phoenix,10868
10869,SFO, CA: San Francisco International,San Francisco,10869
10870,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,10870
10871,BOS, MA: Logan International,Boston,10871
10872,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,10872
10873,CLT, NC: Charlotte Douglas International,Charlotte,10873
10874,DCA, DC: Ronald Reagan Washington National,Washington,10874
10875,DEN, CO: Denver International,Denver,10875
10876,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,10876
10877,DTW, MI: Detroit Metro Wayne County,Detroit,10877
10878,EWR, NJ: Newark Liberty International,Newark,10878
10879,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,10879
10880,IAD, DC: Washington Dulles International,Washington,10880
10881,IAH, TX: George Bush Intercontinental/Houston,Houston,10881
10882,JFK, NY: John F. Kennedy International,New York,10882
10883,LAS, NV: McCarran International,Las Vegas,10883
10884,LAX, CA: Los Angeles International,Los Angeles,10884
10885,LGA, NY: LaGuardia,New York,10885
10886,MCO, FL: Orlando International,Orlando,10886
10887,MDW, IL: Chicago Midway International,Chicago,10887
10888,MIA, FL: Miami International,Miami,10888
10889,MSP, MN: Minneapolis-St Paul International,Minneapolis,10889
10890,ORD, IL: Chicago O'Hare International,Chicago,10890
10891,PDX, OR: Portland International,Portland,10891
10892,PHL, PA: Philadelphia International,Philadelphia,10892
10893,PHX, AZ: Phoenix Sky Harbor International,Phoenix,10893
10894,SAN, CA: San Diego International,San Diego,10894
10895,SEA, WA: Seattle/Tacoma International,Seattle,10895
10896,SFO, CA: San Francisco International,San Francisco,10896
10897,SLC, UT: Salt Lake City International,Salt Lake City,10897
10898,TPA, FL: Tampa International,Tampa,10898
10899,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,10899
10900,BOS, MA: Logan International,Boston,10900
10901,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,10901
10902,CLT, NC: Charlotte Douglas International,Charlotte,10902
10903,DCA, DC: Ronald Reagan Washington National,Washington,10903
10904,DEN, CO: Denver International,Denver,10904
10905,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,10905
10906,DTW, MI: Detroit Metro Wayne County,Detroit,10906
10907,EWR, NJ: Newark Liberty International,Newark,10907
10908,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,10908
10909,IAD, DC: Washington Dulles International,Washington,10909
10910,IAH, TX: George Bush Intercontinental/Houston,Houston,10910
10911,LAS, NV: McCarran International,Las Vegas,10911
10912,LAX, CA: Los Angeles International,Los Angeles,10912
10913,LGA, NY: LaGuardia,New York,10913
10914,MCO, FL: Orlando International,Orlando,10914
10915,MIA, FL: Miami International,Miami,10915
10916,MSP, MN: Minneapolis-St Paul International,Minneapolis,10916
10917,ORD, IL: Chicago O'Hare International,Chicago,10917
10918,PHL, PA: Philadelphia International,Philadelphia,10918
10919,PHX, AZ: Phoenix Sky Harbor International,Phoenix,10919
10920,SAN, CA: San Diego International,San Diego,10920
10921,SEA, WA: Seattle/Tacoma International,Seattle,10921
10922,SFO, CA: San Francisco International,San Francisco,10922
10923,TPA, FL: Tampa International,Tampa,10923
10924,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,10924
10925,DTW, MI: Detroit Metro Wayne County,Detroit,10925
10926,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,10926
10927,LAS, NV: McCarran International,Las Vegas,10927
10928,LAX, CA: Los Angeles International,Los Angeles,10928
10929,MCO, FL: Orlando International,Orlando,10929
10930,MDW, IL: Chicago Midway International,Chicago,10930
10931,PDX, OR: Portland International,Portland,10931
10932,PHL, PA: Philadelphia International,Philadelphia,10932
10933,PHX, AZ: Phoenix Sky Harbor International,Phoenix,10933
10934,SAN, CA: San Diego International,San Diego,10934
10935,SEA, WA: Seattle/Tacoma International,Seattle,10935
10936,SLC, UT: Salt Lake City International,Salt Lake City,10936
10937,TPA, FL: Tampa International,Tampa,10937
10938,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,10938
10939,BOS, MA: Logan International,Boston,10939
10940,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,10940
10941,CLT, NC: Charlotte Douglas International,Charlotte,10941
10942,DCA, DC: Ronald Reagan Washington National,Washington,10942
10943,DEN, CO: Denver International,Denver,10943
10944,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,10944
10945,DTW, MI: Detroit Metro Wayne County,Detroit,10945
10946,EWR, NJ: Newark Liberty International,Newark,10946
10947,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,10947
10948,IAD, DC: Washington Dulles International,Washington,10948
